STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
724460,3947,1980,6,2,79.4,24,71.3,24,1002.9,24,967.5,24,9.3,24,13.8,24,20,26.8,88.0*,66,0.04G,999.9,10010
724460,3947,1980,6,3,74,24,65.4,24,1012.4,24,976.5,24,12.2,24,9.9,24,17.1,999.9,88,59.9,0.00G,999.9,10000
724460,3947,1980,6,4,74.9,24,67.6,24,1014.9,24,979,24,8.7,24,13.5,24,27,28.9,84,60.1,0.01G,999.9,110010
724460,3947,1980,6,5,79.5,24,70.1,24,1009.8,24,973.9,24,11.7,24,15.4,24,22,28,91.0*,68.900000000000006,0.01G,999.9,10010
724460,3947,1980,6,6,81.3,24,70.6,24,1006.6,24,970.9,24,13.2,24,15.8,24,19,24.9,91,69.099999999999994,0.00G,999.9,0
724460,3947,1980,6,7,82.3,24,71.8,24,1007.4,24,971.8,24,13.4,24,16,24,20,28,88,73.900000000000006,0.00D,999.9,0
724460,3947,1980,6,8,65.4,24,49.9,24,1024.9,24,988.3,24,18.4,24,12.1,24,20,25.8,88,54,0.00D,999.9,0
724460,3947,1980,6,9,66.8,24,45.4,24,1021.6,24,985,24,19.9,24,7.5,24,12,999.9,81.0*,50.9,0.00D,999.9,0
724460,3947,1980,6,10,71.5,24,49.5,24,1015.2,24,979.2,24,17.2,24,7.4,24,13,15,86.0*,53.1,0.00D,999.9,0
724460,3947,1980,6,11,74.4,24,55.6,24,1018.7,24,982.5,24,12,24,7.6,24,13,999.9,86,57,0.00D,999.9,0
724460,3947,1980,6,12,76.4,24,57.9,24,1017.6,24,981.5,24,10.4,24,13.7,24,20,28.9,87.1*,60.1,0.00C,999.9,0
724460,3947,1980,6,13,80.9,24,60.8,24,1012.2,24,976.4,24,10,24,16.6,24,21,28.9,93.0*,68,0.00D,999.9,0
724460,3947,1980,6,14,84,24,63.1,24,1008.3,24,972.6,24,9.6,24,15.5,24,22,22.9,96.1*,71.099999999999994,0.00C,999.9,0
724460,3947,1980,6,15,82.6,24,64.6,24,1005.5,24,970.1,24,10.2,24,12.4,24,18.1,23.9,96.1,72,0.02G,999.9,10010
724460,3947,1980,6,16,69.5,24,57.9,24,1018,24,981.9,24,11.8,24,11.1,24,14,21,89.1,61.9,0.00D,999.9,0
724460,3947,1980,6,17,68,24,51.7,24,1019.2,24,982.8,24,13,24,6.6,24,10.1,999.9,80.1*,54.9,0.00D,999.9,0
724460,3947,1980,6,18,73.3,24,59,24,1014.9,24,979,24,9.3,24,6.1,24,11.1,999.9,87.1*,55,0.00D,999.9,1e+05
724460,3947,1980,6,19,74.2,24,62.2,24,1012.7,24,976.9,24,11.1,24,8.4,24,15,18.8,90.9,60.1,0.31G,999.9,10010
724460,3947,1980,6,20,63.9,24,50.3,24,1018.6,24,982.3,24,13.7,24,9.1,24,12,999.9,78.099999999999994,59.9,0.00C,999.9,0
724460,3947,1980,6,21,64.1,24,54.8,24,1017.8,24,981.3,24,10.5,24,4.7,24,8,999.9,80.1*,52,0.00C,999.9,0
724460,3947,1980,6,22,70.7,24,64.7,24,1013.2,24,977.3,24,8.6,24,7.5,24,12,999.9,86.0*,52,0.04G,999.9,110000
724460,3947,1980,6,23,72.5,24,66.8,24,1011.1,24,975.2,24,10.1,24,7.8,24,17.1,24.9,86,60.1,2.09G,999.9,110010
724460,3947,1980,6,24,75.3,24,67.2,24,1010.6,24,974.7,24,13,24,7.6,24,15,999.9,87.1*,63,1.22G,999.9,1e+05
724460,3947,1980,6,25,80.4,24,71.3,24,1011.6,24,975.8,24,7.7,24,7.8,24,12,999.9,91.9*,63,0.00G,999.9,1e+05
724460,3947,1980,6,26,84.1,24,71.4,24,1012.4,24,976.8,24,8.9,24,7,24,10.1,999.9,95.0*,72,0.00D,999.9,1e+05
724460,3947,1980,6,27,89,24,73.1,24,1008.6,24,973,24,9.2,24,11.4,24,19,999.9,105.1*,73,0.00D,999.9,1e+05
