STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
722430,12960,1980,4,15,61.3,24,43.5,24,1016.6,24,1012.9,24,13.9,24,5.5,24,11.1,999.9,81.0*,39,0.00D,999.9,0
722430,12960,1980,4,16,64.9,24,50.2,24,1019.4,24,1015.6,24,10.4,24,6.1,24,15,21,82.9*,46,0.00D,999.9,1e+05
722430,12960,1980,4,17,66.9,24,54.7,24,1021,24,1017.2,24,12.9,24,6.5,24,12,999.9,84,48.9,0.00C,999.9,0
722430,12960,1980,4,18,65.6,24,52.4,24,1019.1,24,1015.4,24,13.8,24,8.4,24,14,22.9,81,52.9,0.00C,999.9,0
722430,12960,1980,4,19,64.1,24,50.4,24,1021.1,24,1017.4,24,14.7,24,4.9,24,8.9,999.9,81.0*,48.9,0.00C,999.9,0
722430,12960,1980,4,20,67.3,24,53.5,24,1021.3,24,1017.6,24,13.4,24,3.7,24,8,999.9,82.9*,48.9,0.00D,999.9,0
722430,12960,1980,4,21,68.7,24,53.5,24,1020,24,1016.2,24,10,24,4.3,24,8.9,999.9,84,51.1,0.00C,999.9,0
722430,12960,1980,4,22,69.1,24,52.6,24,1018.7,24,1015,24,9.2,24,5.8,24,11.1,999.9,84,50.9,0.00C,999.9,1e+05
722430,12960,1980,4,23,70.7,24,59.6,24,1015.3,24,1011.6,24,8.2,24,7.3,24,12,999.9,82.9,51.1,0.00D,999.9,1e+05
722430,12960,1980,4,24,74.4,24,65.1,24,1009.1,24,1005.4,24,7.3,24,10.5,24,15.9,23.9,84,60.1,0.00C,999.9,1e+05
722430,12960,1980,4,25,72.2,24,66.3,24,1004.4,24,1000.6,24,6.8,24,8.2,24,14,999.9,89.1*,64.900000000000006,1.30G,999.9,110010
722430,12960,1980,4,26,64.1,24,55,24,1009.9,24,1006.1,24,14.9,24,9.5,24,15.9,22.9,81,55.9,0.00D,999.9,0
722430,12960,1980,4,27,61,24,47.9,24,1018.2,24,1014.4,24,11.7,24,10,24,17.1,23.9,73.0*,47.8,0.00D,999.9,0
722430,12960,1980,4,28,63.7,24,49.7,24,1019.1,24,1015.3,24,10,24,7,24,15.9,999.9,78.1*,47.8,0.00D,999.9,0
722430,12960,1980,4,29,68.6,24,56.1,24,1013.4,24,1009.7,24,11.4,24,5.3,24,12,999.9,86.0*,48,0.00D,999.9,1e+05
722430,12960,1980,4,30,71.2,24,61.1,24,1008.2,24,1004.5,24,8.8,24,7.9,24,12,19.8,87.1,54,0.00D,999.9,110000
722430,12960,1980,5,1,71.9,24,65.3,24,1008.9,24,1005.2,24,5.8,24,7.7,24,12,28,84.9,64,0.00D,999.9,110010
722430,12960,1980,5,2,71.1,24,65.1,24,1012.8,24,1009.1,24,6.2,24,5.4,24,14,999.9,84.9,64.900000000000006,1.61G,999.9,1e+05
722430,12960,1980,5,3,72.5,24,61.1,24,1014.9,24,1011.1,24,13.5,24,5.2,24,11.1,999.9,84.9,61,0.00G,999.9,0
722430,12960,1980,5,4,73.6,24,61.4,24,1016.6,24,1012.9,24,10.1,24,4.4,24,8.9,999.9,84,61,0.00D,999.9,0
722430,12960,1980,5,5,72.7,24,63.6,24,1016.5,24,1012.8,24,7.2,24,4.1,24,8.9,999.9,82.9,63,0.00C,999.9,1e+05
722430,12960,1980,5,6,74.9,24,62.5,24,1014.8,24,1011.1,24,9.2,24,4.8,24,10.1,999.9,88.0*,61,0.00D,999.9,1e+05
722430,12960,1980,5,7,76.8,24,66.9,24,1012.3,24,1008.7,24,8.4,24,7.6,24,14,999.9,88,61,0.24G,999.9,110010
722430,12960,1980,5,8,73.1,24,67.8,24,1011.5,24,1007.8,24,9.9,24,6.6,24,12,19.8,88,65.8,0.00D,999.9,110000
722430,12960,1980,5,9,68.2,24,56.9,24,1013.8,24,1010.1,24,12,24,6.3,24,10.1,999.9,81.0*,54.9,0.12G,999.9,1e+05
722430,12960,1980,5,10,74.8,24,63.9,24,1010.9,24,1007.2,24,10.2,24,8.3,24,15,22.9,87.1*,55,0.00G,999.9,1e+05
722430,12960,1980,5,11,80,24,70.3,24,1010.1,24,1006.4,24,9.9,24,9.9,24,13,999.9,89.1,62.1,0.00D,999.9,0
722430,12960,1980,5,12,79.3,24,72,24,1011,24,1007.4,24,7.9,24,10.1,24,15,999.9,88.9,73.900000000000006,0.00D,999.9,110000
722430,12960,1980,5,13,79,24,73.6,24,1011.3,24,1007.6,24,4.9,24,9,24,15,21,87.1*,64,0.08G,999.9,110010
