STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
725340,14819,1981,3,17,34.7,24,18.3,24,9999.9,0,9999.9,0,14.5,24,12.3,24,15.9,999.9,39.0*,21.2*,0.00D,999.9,0
725340,14819,1981,3,18,28.3,24,15.9,24,9999.9,0,9999.9,0,15.3,24,7.1,24,12.8,999.9,35.1*,23.2*,0.00D,999.9,101000
725340,14819,1981,3,19,26.5,24,18.6,24,9999.9,0,9999.9,0,10.1,24,9.7,24,12.8,999.9,31.1*,22.1*,0.00H,999.9,1000
725340,14819,1981,3,20,34.8,24,21.6,24,9999.9,0,9999.9,0,14.1,24,8.5,24,15,999.9,45.0*,30.2*,0.00D,999.9,0
725340,14819,1981,3,21,36.7,24,27.5,23,9999.9,0,9999.9,0,9.9,24,4.8,22,11.8,999.9,44.1*,27.1*,0.00D,999.9,0
725340,14819,1981,3,22,37.3,23,27.1,23,9999.9,0,9999.9,0,12.8,23,7.4,23,14,999.9,44.1*,31.1*,0.00D,999.9,1e+05
725340,14819,1981,3,23,41.4,24,27.1,24,9999.9,0,9999.9,0,14.5,24,4.3,24,8.9,999.9,55.0*,29.1*,0.00D,999.9,0
725340,14819,1981,3,24,43.1,23,29,23,9999.9,0,9999.9,0,11.7,23,4.9,23,8.9,999.9,51.1*,35.1*,0.00D,999.9,0
725340,14819,1981,3,25,40.9,24,26.7,24,9999.9,0,9999.9,0,10.8,24,3.6,24,9.9,999.9,55.9*,30.2*,0.00D,999.9,0
725340,14819,1981,3,26,50.6,24,36.5,24,9999.9,0,9999.9,0,6.6,24,8.7,24,12.8,999.9,62.1*,44.1*,0.00D,999.9,10000
725340,14819,1981,3,27,41.9,24,33.9,24,9999.9,0,9999.9,0,7,24,8.7,24,14,999.9,48.9*,35.1*,0.00D,999.9,1e+05
725340,14819,1981,3,28,53.8,23,37.4,23,9999.9,0,9999.9,0,6.4,23,12.1,23,21,999.9,75.0*,39.0*,0.00D,999.9,1e+05
725340,14819,1981,3,29,60.9,24,47,24,9999.9,0,9999.9,0,7.3,24,12.1,24,18.8,999.9,71.1*,55.9*,0.00H,999.9,110000
725340,14819,1981,3,30,53.9,24,48.2,23,9999.9,0,9999.9,0,9.9,24,12.9,24,17.9,999.9,59.0*,46.9*,0.00D,999.9,10000
725340,14819,1981,3,31,59.4,23,45.9,23,9999.9,0,9999.9,0,6,23,9,23,25.8,35,84.0*,44.1*,0.00C,999.9,1e+05
725340,14819,1981,4,1,56.9,23,32.9,23,9999.9,0,9999.9,0,10,23,17.6,23,49.9,999.9,72.0*,51.1*,0.00D,999.9,0
725340,14819,1981,4,2,56.6,22,32.7,22,9999.9,0,9999.9,0,14,22,10.6,22,24.9,999.9,79.0*,37.0*,0.00C,999.9,0
725340,14819,1981,4,3,65.2,23,42,23,9999.9,0,9999.9,0,9.4,23,14.9,23,22,999.9,75.0*,55.9*,0.00D,999.9,10010
725340,14819,1981,4,4,62.2,24,50.3,23,9999.9,0,9999.9,0,7.5,24,22.6,24,28.9,999.9,70.0*,46.0*,0.00H,999.9,10010
725340,14819,1981,4,5,38.6,24,26.3,24,9999.9,0,9999.9,0,12,24,10.3,24,18.8,999.9,44.1*,34.0*,0.00D,999.9,0
725340,14819,1981,4,6,42.6,24,20.1,24,9999.9,0,9999.9,0,15.5,24,4.4,24,11.8,999.9,55.9*,31.1*,0.00D,999.9,0
725340,14819,1981,4,7,54.8,24,29.3,24,9999.9,0,9999.9,0,15.7,24,14.6,24,22.9,29.9,73.0*,43.0*,0.00D,999.9,0
725340,14819,1981,4,8,62.9,23,46.1,23,9999.9,0,9999.9,0,7.4,23,15.4,23,19.8,999.9,69.1*,57.9*,0.00D,999.9,10000
